route_id,service_id,trip_id,block_id,shape_id,trip_headsign
JANV2012E,JANV20DIM,JANV2012E2D11619190523,D116,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D12416160517,D124,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D13422190529,D134,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D13720190525,D137,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D15423190531,D154,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D16218220521,D162,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D1711160507,D17,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D17321190527,D173,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D4310190505,D43,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D4409190503,D44,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D4608190501,D46,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D6112190509,D61,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D613170511,D6,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D6914190513,D69,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D7915200515,D79,JANV2012E,
JANV2012E,JANV20DIM,JANV2012E2D9717170519,D97,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L10507050003,L105,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L11716350027,L117,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L14809200009,L148,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L17510200011,L175,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L20013450019,L200,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L2113000017,L21,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L21907450005,L219,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L23312100015,L233,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L25315150023,L253,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L25608300007,L256,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L25717560031,L257,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L28418350033,L284,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L28614300021,L286,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L28717150029,L287,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L30621350039,L306,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L32822350041,L328,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L33716000025,L337,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L3406250001,L34,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L34220350037,L342,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L37319350035,L373,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L38623350043,L386,JANV2012E,
JANV2012E,JANV20SEM,JANV2012E2L9311200013,L93,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S10814190315,S108,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S110190307,S1,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S13223190333,S132,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S13921190329,S139,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S14220190327,S142,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S15622190331,S156,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S16119190325,S161,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S16518220323,S165,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S2008190303,S20,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S2312190311,S23,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S2507190301,S25,JANV2012E,
JANV2012E,JANV20SAM,JANV2012E2S3213190313,S32,JANV2012E,
